0.00287126626156	0.0371110691859	-0.00478689701931
0.00245492404837	0.0373181069504	-0.00529015498584
0.00136401973278	0.037762526189	-0.00508796264811
0.000948736914532	0.0379690371398	-0.00558994006003
-0.000138989216222	0.0384118759374	-0.00538390605843
-0.000553212639527	0.0386178600746	-0.00588460291572
-0.000967436062832	0.0388238442117	-0.00638529977301
-0.000712394358467	0.038795080943	-0.00759784970768
-0.00112767717672	0.0390015918938	-0.00809982711959
-0.000875813657185	0.038974409066	-0.00931621871812
0.00760188758692	0.0361315224766	-0.0203603887933
0.00650674569155	0.0365780489698	-0.020163318674
0.00541372258608	0.0370235218357	-0.0199636874456
0.00498466763355	0.0372368813639	-0.0204823120676
0.00455561268102	0.0374502408922	-0.0210009366896
0.00412655772849	0.0376636004204	-0.0215195613116
0.00435617395419	0.0376474806793	-0.0227628445572
0.00458367139	0.0376324145654	-0.024008688912
0.00517275174837	0.0353920422677	-0.00467521818193
0.00339824712427	0.0360822396361	-0.00378038108616
0.00230494249552	0.0365298035753	-0.0035820304123
0.00121375665665	0.0369763138871	-0.00338111862919
0.000799533233344	0.0371822980243	-0.00388181548648
0.000385309810038	0.0373882821614	-0.00438251234377
-0.000701638449052	0.0378326852187	-0.00417647834218
-0.00111480247741	0.0380381425422	-0.00467589464485
-0.00152796650577	0.0382435998657	-0.00517531094751
-0.00194113053413	0.0384490571892	-0.00567472725018
-0.00235429456249	0.0386545145127	-0.00617414355285
-0.00210003072979	0.0386241869843	-0.00738669348752
-0.0025142541531	0.0388301711215	-0.00788739034481
-0.00226316850523	0.0388014240341	-0.00910378194334
-0.00201420164725	0.038773730574	-0.0103227346511
0.0042013589524	0.0366439923659	-0.0180085511225
0.00377442278976	0.0368562982668	-0.0185246146353
0.00334748662712	0.0370686041678	-0.019040678148
0.00292055046448	0.0372809100687	-0.0195567416608
0.00249361430184	0.0374932159697	-0.0200728051735
0.00272457144577	0.0374744783416	-0.0213135273099
0.00229657588818	0.0376873110562	-0.0218308713773
0.00252435484727	0.0376701538691	-0.0230754351775
0.00209529989474	0.0378835133974	-0.0235940597995
0.00570241444754	0.0343579769441	-0.0036635800303
0.00392522798699	0.0350534100863	-0.00277386515302
0.00283058244	0.0355035919123	-0.0025780755884
0.00173805568291	0.0359527201111	-0.00237972491454
0.0013238322596	0.0361587042482	-0.00288042177183
0.000234483687343	0.036606252006	-0.0026782294341
-0.000178680341018	0.0368117093295	-0.00317764573677
-0.000591844369378	0.037017166653	-0.00367706203943
-0.00167695536186	0.0374626071562	-0.00346974748322
-0.00208905999528	0.0376675376661	-0.00396788323126
-0.00250116462869	0.0378724681759	-0.00446601897931
-0.00291326926211	0.0380773986858	-0.00496415472735
-0.00332537389553	0.0382823291956	-0.0054622904754
-0.00307082853954	0.038249910594	-0.00667355985544
-0.0034839925679	0.0384553679175	-0.00717297615811
-0.00389715659626	0.038660825241	-0.00767239246078
-0.00364684882006	0.038630513894	-0.00888878405931
-0.00339865983374	0.0386012561744	-0.0101077367671
0.0021382344801	0.0366953317364	-0.017085541825
0.00171341710735	0.03690658401	-0.0175990442285
0.00194783395939	0.0368841748678	-0.0188346441463
0.00152195719169	0.0370959539551	-0.0193494271045
0.001096080424	0.0373077330424	-0.0198642100626
0.00132625969625	0.0372874311547	-0.021104932199
0.000899323533615	0.0374997370557	-0.0216209957117
0.00112632462104	0.037481015609	-0.022865559512
0.000698329063457	0.0376938483236	-0.0233829035793
0.00092215196605	0.0376767073178	-0.0246313090434
0.00513291249666	0.0337782917743	-0.00246255508716
0.00335622238449	0.0344773802494	-0.0015741207645
0.00294093956624	0.0346838912002	-0.00207609817641
0.00184813128586	0.0351351104722	-0.00187902805717
0.000757441795377	0.0355852761169	-0.00167939682869
