-0.0679434	0.0127934	0.034
-0.0679434	0.0121553	0.034
-0.0677577	0.0114857	0.035
-0.0677577	0.0108494	0.035
-0.0677577	0.010213	0.035
-0.0677577	0.00957665	0.035
-0.0677577	0.00894028	0.035
-0.0679434	0.00832667	0.034
-0.0679434	0.00768856	0.034
-0.0676718	0.0314696	0.032
-0.0674879	0.0307442	0.033
-0.067304	0.0300223	0.034
-0.067304	0.0293842	0.034
-0.0671201	0.0286676	0.035
-0.0671201	0.0280312	0.035
-0.0669362	0.0273198	0.036
-0.0669362	0.0266852	0.036
-0.0669362	0.0260506	0.036
-0.0669362	0.0254159	0.036
-0.0669362	0.0247813	0.036
-0.0669362	0.0241467	0.036
-0.0669362	0.0235121	0.036
-0.0669362	0.0228775	0.036
-0.0669362	0.0222428	0.036
-0.0669362	0.0216082	0.036
-0.0667523	0.020916	0.037
-0.0667523	0.0202831	0.037
-0.0667523	0.0196502	0.037
-0.0667523	0.0190173	0.037
-0.0669362	0.0184351	0.036
-0.0669362	0.0178005	0.036
-0.0667523	0.0171187	0.037
-0.0667523	0.0164858	0.037
-0.0667523	0.015853	0.037
-0.0667523	0.0152201	0.037
-0.0667523	0.0145872	0.037
-0.0667523	0.0139543	0.037
-0.0667523	0.0133214	0.037
-0.0667523	0.0126886	0.037
-0.0667523	0.0120557	0.037
-0.0667523	0.0114228	0.037
-0.0667523	0.0107899	0.037
-0.0667523	0.010157	0.037
-0.0667523	0.00952417	0.037
-0.0667523	0.00889129	0.037
-0.0667523	0.00825842	0.037
-0.0669362	0.00764655	0.036
-0.0669362	0.00701192	0.036
-0.0671201	0.00639482	0.035
-0.0671201	0.00575846	0.035
-0.0674879	0.00515016	0.033
-0.0676718	0.0045226	0.032
-0.0670289	0.0327528	0.032
-0.0666646	0.0319367	0.034
-0.0666646	0.0312986	0.034
-0.0664824	0.0305767	0.035
-0.0663003	0.0298583	0.036
-0.0663003	0.0292237	0.036
-0.0663003	0.028589	0.036
-0.0661181	0.0278776	0.037
-0.0661181	0.0272448	0.037
-0.0661181	0.0266119	0.037
-0.0661181	0.025979	0.037
-0.0661181	0.0253461	0.037
-0.0661181	0.0247132	0.037
-0.0661181	0.0240804	0.037
-0.065936	0.0233829	0.038
-0.065936	0.0227518	0.038
-0.065936	0.0221206	0.038
-0.065936	0.0214895	0.038
-0.065936	0.0208584	0.038
-0.065936	0.0202272	0.038
-0.065936	0.0195961	0.038
-0.065936	0.0189649	0.038
-0.065936	0.0183338	0.038
-0.065936	0.0177027	0.038
-0.065936	0.0170715	0.038
-0.065936	0.0164404	0.038
-0.065936	0.0158093	0.038
-0.065936	0.0151781	0.038
-0.065936	0.014547	0.038
-0.065936	0.0139159	0.038
-0.065936	0.0132847	0.038
-0.065936	0.0126536	0.038
-0.065936	0.0120225	0.038
-0.065936	0.0113913	0.038
-0.065936	0.0107602	0.038
-0.065936	0.0101291	0.038
-0.065936	0.00949793	0.038
-0.065936	0.0088668	0.038
-0.0661181	0.00825842	0.037
-0.0661181	0.00762554	0.037
-0.0661181	0.00699266	0.037
-0.0663003	0.0063773	0.036
-0.0663003	0.00574268	0.036
-0.0664824	0.00512209	0.035
-0.0666646	0.00449802	0.034
-0.0666646	0.00385991	0.034
-0.0670289	0.00323941	0.032
-0.0665664	0.0341285	0.031
-0.0662056	0.0333036	0.033
-0.0660252	0.0325748	0.034
-0.0658448	0.0318494	0.035
-0.0656644	0.0311275	0.036
-0.0656644	0.0304929	0.036
-0.065484	0.0297763	0.037
-0.065484	0.0291434	0.037
-0.065484	0.0285105	0.037
-0.0653036	0.0278008	0.038
-0.0653036	0.0271697	0.038
-0.0653036	0.0265386	0.038
-0.0653036	0.0259074	0.038
-0.0653036	0.0252763	0.038
-0.0653036	0.0246452	0.038
-0.0653036	0.024014	0.038
-0.0653036	0.0233829	0.038
-0.0653036	0.0227518	0.038
-0.0653036	0.0221206	0.038
-0.0653036	0.0214895	0.038
-0.0653036	0.0208584	0.038
-0.0653036	0.0202272	0.038
-0.0653036	0.0195961	0.038
-0.0653036	0.0189649	0.038
-0.0653036	0.0183338	0.038
-0.0653036	0.0177027	0.038
-0.0653036	0.0170715	0.038
-0.0653036	0.0164404	0.038
-0.0653036	0.0158093	0.038
-0.0653036	0.0151781	0.038
-0.0651232	0.0145068	0.039
-0.0651232	0.0138774	0.039
-0.0651232	0.013248	0.039
-0.0651232	0.0126187	0.039
-0.0651232	0.0119893	0.039
-0.0651232	0.0113599	0.039
-0.0651232	0.0107305	0.039
-0.0653036	0.0101291	0.038
-0.0653036	0.00949793	0.038
-0.0653036	0.0088668	0.038
-0.0653036	0.00823567	0.038
-0.0653036	0.00760453	0.038
-0.0653036	0.0069734	0.038
-0.065484	0.00635978	0.037
-0.065484	0.00572691	0.037
-0.0656644	0.00510806	0.036
-0.0656644	0.00447344	0.036
-0.0658448	0.00384936	0.035
-0.0660252	0.0032218	0.034
-0.0662056	0.00259075	0.033
-0.0667468	0.00196685	0.03
-0.0659217	0.0347718	0.031
-0.0655644	0.0339435	0.033
-0.0653858	0.0332129	0.034
-0.0652071	0.0324858	0.035
-0.0650285	0.0317622	0.036
-0.0648498	0.031042	0.037
-0.0648498	0.0304091	0.037
-0.0646712	0.0296942	0.038
-0.0646712	0.0290631	0.038
-0.0646712	0.028432	0.038
-0.0646712	0.0278008	0.038
-0.0646712	0.0271697	0.038
-0.0646712	0.0265386	0.038
-0.0646712	0.0259074	0.038
-0.0644925	0.0252065	0.039
-0.0644925	0.0245771	0.039
-0.0644925	0.0239477	0.039
-0.0644925	0.0233183	0.039
-0.0644925	0.0226889	0.039
-0.0644925	0.0220595	0.039
-0.0644925	0.0214301	0.039
-0.0644925	0.0208007	0.039
-0.0644925	0.0201713	0.039
-0.0644925	0.019542	0.039
-0.0644925	0.0189126	0.039
-0.0644925	0.0182832	0.039
-0.0644925	0.0176538	0.039
-0.0644925	0.0170244	0.039
-0.0644925	0.016395	0.039
-0.0644925	0.0157656	0.039
-0.0644925	0.0151362	0.039
-0.0644925	0.0145068	0.039
-0.0644925	0.0138774	0.039
-0.0644925	0.013248	0.039
-0.0644925	0.0126187	0.039
-0.0644925	0.0119893	0.039
-0.0644925	0.0113599	0.039
-0.0644925	0.0107305	0.039
-0.0644925	0.0101011	0.039
-0.0644925	0.0094717	0.039
-0.0644925	0.00884231	0.039
-0.0644925	0.00821292	0.039
-0.0646712	0.00760453	0.038
-0.0646712	0.0069734	0.038
-0.0646712	0.00634226	0.038
-0.0648498	0.00572691	0.037
-0.0648498	0.00509403	0.037
-0.0650285	0.00447344	0.036
-0.0650285	0.00383882	0.036
-0.0652071	0.003213	0.035
-0.0653858	0.00258369	0.034
-0.0655644	0.0019509	0.033
-0.0659217	0.00131819	0.031
-0.0652771	0.0354151	0.031
-0.0649233	0.0345833	0.033
-0.0647464	0.033851	0.034
-0.0645695	0.0331221	0.035
-0.0643926	0.0323968	0.036
-0.0642157	0.0316749	0.037
-0.0642157	0.031042	0.037
-0.0640388	0.0303254	0.038
-0.0640388	0.0296942	0.038
-0.0640388	0.0290631	0.038
-0.0638619	0.0283534	0.039
-0.0638619	0.027724	0.039
-0.0638619	0.0270946	0.039
-0.0638619	0.0264653	0.039
-0.0638619	0.0258359	0.039
-0.0638619	0.0252065	0.039
-0.0638619	0.0245771	0.039
-0.0638619	0.0239477	0.039
-0.0638619	0.0233183	0.039
-0.0638619	0.0226889	0.039
-0.0638619	0.0220595	0.039
-0.0638619	0.0214301	0.039
-0.0638619	0.0208007	0.039
-0.0638619	0.0201713	0.039
-0.0638619	0.019542	0.039
-0.0638619	0.0189126	0.039
-0.0638619	0.0182832	0.039
-0.0638619	0.0176538	0.039
-0.0638619	0.0170244	0.039
-0.0638619	0.016395	0.039
-0.0638619	0.0157656	0.039
-0.0638619	0.0151362	0.039
-0.0638619	0.0145068	0.039
-0.0638619	0.0138774	0.039
-0.0638619	0.013248	0.039
-0.0638619	0.0126187	0.039
-0.0638619	0.0119893	0.039
-0.0638619	0.0113599	0.039
-0.0638619	0.0107305	0.039
-0.0638619	0.0101011	0.039
-0.0638619	0.0094717	0.039
-0.0638619	0.00884231	0.039
-0.0638619	0.00821292	0.039
-0.0638619	0.00758352	0.039
-0.0638619	0.00695413	0.039
-0.0640388	0.00634226	0.038
-0.0640388	0.00571113	0.038
-0.0642157	0.00509403	0.037
-0.0642157	0.00446115	0.037
-0.0643926	0.00383882	0.036
-0.0643926	0.0032042	0.036
-0.0645695	0.00257663	0.035
-0.0647464	0.00194559	0.034
-0.0649233	0.00131105	0.033
-0.065454	0.000676685	0.03
-0.0673999	-0.0464657	0.019
-0.0673999	-0.0471299	0.019
-0.067223	-0.0476687	0.02
-0.067223	-0.0483313	0.02
-0.067223	-0.0489938	0.02
-0.067223	-0.0496563	0.02
-0.067223	-0.0503188	0.02
-0.067223	-0.0509813	0.02
-0.067223	-0.0516438	0.02
-0.067223	-0.0523064	0.02
-0.067223	-0.0529689	0.02
-0.0673999	-0.0537725	0.019
-0.0649827	0.0362539	0.029
-0.0642821	0.0352232	0.033
-0.064107	0.0344891	0.034
-0.0639318	0.0337585	0.035
-0.0637567	0.0330314	0.036
-0.0635815	0.0323078	0.037
-0.0634063	0.0315876	0.038
-0.0634063	0.0309565	0.038
-0.0634063	0.0303254	0.038
-0.0632312	0.0296122	0.039
-0.0632312	0.0289828	0.039
-0.0632312	0.0283534	0.039
-0.0632312	0.027724	0.039
-0.0632312	0.0270946	0.039
-0.0632312	0.0264653	0.039
-0.0632312	0.0258359	0.039
-0.0632312	0.0252065	0.039
-0.0632312	0.0245771	0.039
-0.063056	0.0238813	0.04
-0.063056	0.0232537	0.04
-0.063056	0.0226261	0.04
-0.063056	0.0219984	0.04
-0.063056	0.0213708	0.04
-0.063056	0.0207431	0.04
-0.063056	0.0201155	0.04
-0.063056	0.0194878	0.04
-0.063056	0.0188602	0.04
-0.063056	0.0182325	0.04
-0.063056	0.0176049	0.04
-0.063056	0.0169772	0.04
-0.063056	0.0163496	0.04
-0.063056	0.0157219	0.04
-0.063056	0.0150943	0.04
-0.063056	0.0144666	0.04
-0.063056	0.013839	0.04
-0.063056	0.0132113	0.04
-0.063056	0.0125837	0.04
-0.063056	0.011956	0.04
-0.063056	0.0113284	0.04
-0.063056	0.0107008	0.04
-0.063056	0.0100731	0.04
-0.063056	0.00944546	0.04
-0.0632312	0.00884231	0.039
-0.0632312	0.00821292	0.039
-0.0632312	0.00758352	0.039
-0.0632312	0.00695413	0.039
-0.0632312	0.00632474	0.039
-0.0634063	0.00571113	0.038
-0.0634063	0.00507999	0.038
-0.0635815	0.00446115	0.037
-0.0635815	0.00382827	0.037
-0.0637567	0.0032042	0.036
-0.0639318	0.00257663	0.035
-0.0639318	0.00194027	0.035
-0.064107	0.00130748	0.034
-0.0644573	0.000673027	0.032
-0.0648076	3.16026e-05	0.03
-0.0667343	-0.0438086	0.019
-0.0665592	-0.0443562	0.02
-0.0665592	-0.0450187	0.02
-0.066384	-0.045561	0.021
-0.066384	-0.0462218	0.021
-0.066384	-0.0468825	0.021
-0.066384	-0.0475433	0.021
-0.066384	-0.0482041	0.021
-0.066384	-0.0488648	0.021
-0.066384	-0.0495256	0.021
-0.066384	-0.0501864	0.021
-0.066384	-0.0508472	0.021
-0.066384	-0.0515079	0.021
-0.066384	-0.0521687	0.021
-0.066384	-0.0528295	0.021
-0.066384	-0.0534903	0.021
-0.0665592	-0.0542939	0.02
-0.0665592	-0.0549564	0.02
-0.0665592	-0.0556189	0.02
-0.0667343	-0.0564296	0.019
-0.0638144	0.0359608	0.032
-0.0634676	0.0351272	0.034
-0.0632942	0.0343949	0.035
-0.0631208	0.033666	0.036
-0.0629473	0.0329407	0.037
-0.0627739	0.0322188	0.038
-0.0627739	0.0315876	0.038
-0.0626005	0.030871	0.039
-0.0626005	0.0302416	0.039
-0.0626005	0.0296122	0.039
-0.0626005	0.0289828	0.039
-0.0626005	0.0283534	0.039
-0.0626005	0.027724	0.039
-0.0624271	0.0270196	0.04
-0.0624271	0.0263919	0.04
-0.0624271	0.0257643	0.04
-0.0624271	0.0251366	0.04
-0.0624271	0.024509	0.04
-0.0624271	0.0238813	0.04
-0.0624271	0.0232537	0.04
-0.0624271	0.0226261	0.04
-0.0624271	0.0219984	0.04
-0.0624271	0.0213708	0.04
-0.0624271	0.0207431	0.04
-0.0624271	0.0201155	0.04
-0.0624271	0.0194878	0.04
-0.0624271	0.0188602	0.04
-0.0624271	0.0182325	0.04
-0.0624271	0.0176049	0.04
-0.0624271	0.0169772	0.04
-0.0624271	0.0163496	0.04
-0.0624271	0.0157219	0.04
-0.0624271	0.0150943	0.04
-0.0624271	0.0144666	0.04
-0.0624271	0.013839	0.04
-0.0624271	0.0132113	0.04
-0.0624271	0.0125837	0.04
-0.0624271	0.011956	0.04
-0.0624271	0.0113284	0.04
-0.0624271	0.0107008	0.04
-0.0624271	0.0100731	0.04
-0.0624271	0.00944546	0.04
-0.0624271	0.00881781	0.04
-0.0624271	0.00819017	0.04
-0.0624271	0.00756252	0.04
-0.0626005	0.00695413	0.039
-0.0626005	0.00632474	0.039
-0.0626005	0.00569535	0.039
-0.0627739	0.00507999	0.038
-0.0627739	0.00444886	0.038
-0.0629473	0.00382827	0.037
-0.0629473	0.00319539	0.037
-0.0631208	0.00256958	0.036
-0.0632942	0.00194027	0.035
-0.0634676	0.00130748	0.034
-0.063641	0.000671198	0.033
-0.0638144	3.14317e-05	0.032
-0.0643346	-0.000615138	0.029
-0.0660687	-0.0418159	0.019
-0.0658953	-0.0423686	0.02
-0.0658953	-0.0430311	0.02
-0.0657219	-0.0435787	0.021
-0.0657219	-0.0442394	0.021
-0.0657219	-0.0449002	0.021
-0.0657219	-0.045561	0.021
-0.0655485	-0.0460998	0.022
-0.0655485	-0.0467588	0.022
-0.0655485	-0.0474179	0.022
-0.0655485	-0.0480769	0.022
-0.0655485	-0.0487359	0.022
-0.0655485	-0.0493949	0.022
-0.0655485	-0.050054	0.022
-0.0655485	-0.050713	0.022
-0.0655485	-0.051372	0.022
-0.0655485	-0.0520311	0.022
-0.0655485	-0.0526901	0.022
-0.0657219	-0.0534903	0.021
-0.0657219	-0.054151	0.021
-0.0657219	-0.0548118	0.021
-0.0657219	-0.0554726	0.021
-0.0657219	-0.0561334	0.021
-0.0658953	-0.056944	0.02
-0.0658953	-0.0576065	0.02
-0.0660687	-0.0584224	0.019
-0.0660687	-0.0590866	0.019
-0.0633432	0.0367018	0.031
-0.0629998	0.035863	0.033
-0.0626565	0.0350312	0.035
-0.0624848	0.0343006	0.036
-0.0623132	0.0335735	0.037
-0.0621415	0.0328499	0.038
-0.0621415	0.0322188	0.038
-0.0619699	0.0315004	0.039
-0.0619699	0.030871	0.039
-0.0619699	0.0302416	0.039
-0.0619699	0.0296122	0.039
-0.0617982	0.0289025	0.04
-0.0617982	0.0282749	0.04
-0.0617982	0.0276472	0.04
-0.0617982	0.0270196	0.04
-0.0617982	0.0263919	0.04
-0.0617982	0.0257643	0.04
-0.0617982	0.0251366	0.04
-0.0617982	0.024509	0.04
-0.0617982	0.0238813	0.04
-0.0617982	0.0232537	0.04
-0.0617982	0.0226261	0.04
-0.0617982	0.0219984	0.04
-0.0617982	0.0213708	0.04
-0.0617982	0.0207431	0.04
-0.0617982	0.0201155	0.04
-0.0617982	0.0194878	0.04
-0.0617982	0.0188602	0.04
-0.0617982	0.0182325	0.04
-0.0617982	0.0176049	0.04
-0.0617982	0.0169772	0.04
-0.0617982	0.0163496	0.04
-0.0617982	0.0157219	0.04
-0.0617982	0.0150943	0.04
-0.0617982	0.0144666	0.04
-0.0617982	0.013839	0.04
-0.0617982	0.0132113	0.04
-0.0617982	0.0125837	0.04
-0.0617982	0.011956	0.04
-0.0617982	0.0113284	0.04
-0.0617982	0.0107008	0.04
-0.0617982	0.0100731	0.04
-0.0617982	0.00944546	0.04
-0.0617982	0.00881781	0.04
-0.0617982	0.00819017	0.04
-0.0617982	0.00756252	0.04
-0.0617982	0.00693487	0.04
-0.0619699	0.00632474	0.039
-0.0619699	0.00569535	0.039
-0.0619699	0.00506596	0.039
-0.0621415	0.00444886	0.038
-0.0621415	0.00381773	0.038
-0.0623132	0.00319539	0.037
-0.0623132	0.00256252	0.037
-0.0624848	0.00193495	0.036
-0.0626565	0.00130391	0.035
-0.0628282	0.000669369	0.034
-0.0629998	3.13463e-05	0.033
-0.0633432	-0.000611821	0.031
-0.0640298	-0.00126877	0.027
-0.0667764	-0.00335781	0.011
-0.0667764	-0.00403602	0.011
-0.0667764	-0.00471423	0.011
-0.0667764	-0.00539244	0.011
-0.0654031	-0.0404873	0.019
-0.0652314	-0.0410436	0.02
-0.0652314	-0.0417061	0.02
-0.0650598	-0.0422571	0.021
-0.0650598	-0.0429179	0.021
-0.0650598	-0.0435787	0.021
-0.0648881	-0.0441227	0.022
-0.0648881	-0.0447817	0.022
-0.0648881	-0.0454408	0.022
-0.0648881	-0.0460998	0.022
-0.0648881	-0.0467588	0.022
-0.0648881	-0.0474179	0.022
-0.0648881	-0.0480769	0.022
-0.0648881	-0.0487359	0.022
-0.0648881	-0.0493949	0.022
-0.0648881	-0.050054	0.022
-0.0648881	-0.050713	0.022
-0.0648881	-0.051372	0.022
-0.0648881	-0.0520311	0.022
-0.0648881	-0.0526901	0.022
-0.0648881	-0.0533491	0.022
-0.0648881	-0.0540082	0.022
-0.0648881	-0.0546672	0.022
-0.0648881	-0.0553262	0.022
-0.0650598	-0.0561334	0.021
-0.0650598	-0.0567941	0.021
-0.0650598	-0.0574549	0.021
-0.0650598	-0.0581157	0.021
-0.0650598	-0.0587764	0.021
-0.0652314	-0.059594	0.02
-0.0654031	-0.0604151	0.019
-0.0655748	-0.0612397	0.018
-0.0628684	0.0374464	0.03
-0.0623587	0.0365029	0.033
-0.0620189	0.0356676	0.035
-0.0618489	0.0349353	0.036
-0.061679	0.0342064	0.037
-0.0615091	0.033481	0.038
-0.0615091	0.0328499	0.038
-0.0613392	0.0321298	0.039
-0.0613392	0.0315004	0.039
-0.0613392	0.030871	0.039
-0.0611693	0.0301578	0.04
-0.0611693	0.0295302	0.04
-0.0611693	0.0289025	0.04
-0.0611693	0.0282749	0.04
-0.0611693	0.0276472	0.04
-0.0611693	0.0270196	0.04
-0.0611693	0.0263919	0.04
-0.0611693	0.0257643	0.04
-0.0609994	0.0250668	0.041
-0.0609994	0.0244409	0.041
-0.0609994	0.023815	0.041
-0.0609994	0.0231891	0.041
-0.0609994	0.0225632	0.041
-0.0609994	0.0219373	0.041
-0.0609994	0.0213114	0.041
-0.0609994	0.0206855	0.041
-0.0609994	0.0200596	0.041
-0.0609994	0.0194337	0.041
-0.0609994	0.0188078	0.041
-0.0609994	0.0181819	0.041
-0.0609994	0.017556	0.041
-0.0609994	0.0169301	0.041
-0.0609994	0.0163042	0.041
-0.0609994	0.0156783	0.041
-0.0609994	0.0150524	0.041
-0.0609994	0.0144265	0.041
-0.0609994	0.0138006	0.041
-0.0609994	0.0131746	0.041
-0.0609994	0.0125487	0.041
-0.0609994	0.0119228	0.041
-0.0609994	0.0112969	0.041
-0.0609994	0.010671	0.041
-0.0609994	0.0100451	0.041
-0.0609994	0.00941922	0.041
-0.0609994	0.00879332	0.041
-0.0611693	0.00819017	0.04
-0.0611693	0.00756252	0.04
-0.0611693	0.00693487	0.04
-0.0611693	0.00630722	0.04
-0.0611693	0.00567958	0.04
-0.0613392	0.00506596	0.039
-0.0613392	0.00443657	0.039
-0.0615091	0.00381773	0.038
-0.0615091	0.00318659	0.038
-0.061679	0.00256252	0.037
-0.0618489	0.00193495	0.036
-0.0618489	0.00130033	0.036
-0.0620189	0.00066754	0.035
-0.0621888	3.12609e-05	0.034
-0.0623587	-0.000608505	0.033
-0.0626985	-0.00125516	0.031
-0.065757	-0.00199111	0.013
-0.065757	-0.00266583	0.013
-0.065757	-0.00334055	0.013
-0.065757	-0.00401527	0.013
-0.065757	-0.00468999	0.013
-0.065757	-0.00536471	0.013
-0.065757	-0.00603943	0.013
-0.0659269	-0.0067315	0.012
-0.0659269	-0.00740797	0.012
-0.0659269	-0.00808443	0.012
-0.0660968	-0.00878348	0.011
-0.0662667	-0.00948601	0.01
-0.0649074	-0.0392616	0.018
-0.0645676	-0.0397185	0.02
-0.0645676	-0.0403811	0.02
-0.0643977	-0.0409356	0.021
-0.0643977	-0.0415963	0.021
-0.0642278	-0.0421456	0.022
-0.0642278	-0.0428047	0.022
-0.0642278	-0.0434637	0.022
-0.0642278	-0.0441227	0.022
-0.0642278	-0.0447817	0.022
-0.0640578	-0.0453206	0.023
-0.0640578	-0.0459778	0.023
-0.0640578	-0.0466351	0.023
-0.0640578	-0.0472924	0.023
-0.0640578	-0.0479497	0.023
-0.0640578	-0.048607	0.023
-0.0640578	-0.0492643	0.023
-0.0640578	-0.0499216	0.023
-0.0640578	-0.0505788	0.023
-0.0640578	-0.0512361	0.023
-0.0642278	-0.0520311	0.022
-0.0642278	-0.0526901	0.022
-0.0642278	-0.0533491	0.022
-0.0642278	-0.0540082	0.022
-0.0642278	-0.0546672	0.022
-0.0642278	-0.0553262	0.022
-0.0642278	-0.0559852	0.022
-0.0642278	-0.0566443	0.022
-0.0642278	-0.0573033	0.022
-0.0642278	-0.0579623	0.022
-0.0643977	-0.0587764	0.021
-0.0643977	-0.0594372	0.021
-0.0643977	-0.060098	0.021
-0.0645676	-0.0609191	0.02
-0.0645676	-0.0615816	0.02
-0.0625584	0.0382973	0.028
-0.0618857	0.037244	0.032
-0.0615494	0.0364034	0.034
-0.0613812	0.0356676	0.035
-0.0610449	0.0348393	0.037
-0.0608767	0.0341122	0.038
-0.0608767	0.033481	0.038
-0.0607085	0.0327592	0.039
-0.0607085	0.0321298	0.039
-0.0605404	0.0314131	0.04
-0.0605404	0.0307855	0.04
-0.0605404	0.0301578	0.04
-0.0605404	0.0295302	0.04
